"year","county","make","model","fuel_type","sales"
2023,"Fresno","Jeep","Wrangler","PHEV",112
2023,"Fresno","Jeep","Wrangler Unlimited","PHEV",1
2023,"Fresno","Kia","EV6","Electric",26
2023,"Fresno","Kia","Niro EV","Electric",20
2023,"Fresno","Kia","Niro Plug-In Hybrid","PHEV",15
2023,"Fresno","Kia","Sorento Plug-In Hybrid","PHEV",18
2023,"Fresno","Kia","Sportage Plug-In Hybrid","PHEV",27
2023,"Fresno","Land Rover","Range Rover","PHEV",1
2023,"Fresno","Lexus","NX 450h+","PHEV",30
2023,"Fresno","Lexus","RX 450h+","PHEV",4
2023,"Fresno","Lexus","RZ 450e","Electric",11
2023,"Fresno","Lincoln","Aviator","PHEV",1
2023,"Fresno","Lincoln","Corsair","PHEV",2
2023,"Fresno","Lucid","Air","Electric",7
2023,"Fresno","MINI","Countryman Plug-in Hybrid","PHEV",1
2023,"Fresno","MINI","Hardtop 2 Door","Electric",2
2023,"Fresno","Mazda","CX-90 PHEV","PHEV",24
2023,"Fresno","Mazda","MX-30 EV","Electric",1
2023,"Fresno","McLaren","Artura","PHEV",2
2023,"Fresno","Mercedes-Benz","EQB","Electric",20
2023,"Fresno","Mercedes-Benz","EQE","Electric",30
2023,"Fresno","Mercedes-Benz","EQS","Electric",31
2023,"Fresno","Mercedes-Benz","GLE","PHEV",2
2023,"Fresno","Mitsubishi","Outlander PHEV","PHEV",14
2023,"Fresno","Nissan","Ariya","Electric",51
2023,"Fresno","Nissan","LEAF","Electric",13
2023,"Fresno","Polestar","2","Electric",1
2023,"Fresno","Porsche","Cayenne","PHEV",1
2023,"Fresno","Porsche","Taycan","Electric",12
2023,"Fresno","Rivian","R1S","Electric",67
2023,"Fresno","Rivian","R1T","Electric",33
2023,"Fresno","Subaru","Crosstrek","PHEV",2
2023,"Fresno","Tesla","Model 3","Electric",886
2023,"Fresno","Tesla","Model S","Electric",42
2023,"Fresno","Tesla","Model X","Electric",82
2023,"Fresno","Tesla","Model Y","Electric",1250
2023,"Fresno","Toyota","Mirai","Hydrogen",5
2023,"Fresno","Toyota","Prius Prime","PHEV",40
2023,"Fresno","Toyota","RAV4 Prime","PHEV",84
2023,"Fresno","Toyota/Subaru","bZ4X/Solterra","Electric",51
2023,"Fresno","Volkswagen","ID.4","Electric",67
2023,"Fresno","Volvo","C40 Recharge","Electric",7
2023,"Fresno","Volvo","S60 Recharge","PHEV",1
2023,"Fresno","Volvo","XC40 Recharge","Electric",5
2023,"Fresno","Volvo","XC60 Recharge","PHEV",2
2023,"Fresno","Volvo","XC90 Recharge","PHEV",11
2023,"Glenn","BMW","X5","PHEV",1
2023,"Glenn","Chevrolet","Bolt EV","Electric",1
2023,"Glenn","Chrysler","Pacifica Hybrid","PHEV",1
2023,"Glenn","Ford","F-150 Lightning","Electric",1
2023,"Glenn","Hyundai","IONIQ 5","Electric",1
2023,"Glenn","Hyundai","SANTA FE Plug-In Hybrid","PHEV",1
2023,"Glenn","Hyundai","TUCSON Plug-in Hybrid","PHEV",1
2023,"Glenn","Jeep","Wrangler","PHEV",4
2023,"Glenn","Mitsubishi","Outlander PHEV","PHEV",2
2023,"Glenn","Rivian","R1T","Electric",1
2023,"Glenn","Subaru","Crosstrek","PHEV",1
2023,"Glenn","Tesla","Model 3","Electric",13
2023,"Glenn","Tesla","Model S","Electric",2
2023,"Glenn","Tesla","Model Y","Electric",6
2023,"Glenn","Toyota","RAV4 Prime","PHEV",2
2023,"Glenn","Volkswagen","ID.4","Electric",1
2023,"Glenn","Volvo","C40 Recharge","Electric",1
2023,"Humboldt","Audi","Q5","PHEV",2
2023,"Humboldt","Audi","e-tron Sportback","Electric",1
2023,"Humboldt","BMW","3 Series","PHEV",3
2023,"Humboldt","BMW","5 Series","PHEV",1
2023,"Humboldt","BMW","X5","PHEV",2
2023,"Humboldt","BMW","XM","PHEV",1
2023,"Humboldt","BMW","i4","Electric",4
2023,"Humboldt","BMW","iX","Electric",7
2023,"Humboldt","Chevrolet","Bolt EUV","Electric",15
2023,"Humboldt","Chevrolet","Bolt EV","Electric",21
2023,"Humboldt","Chrysler","Pacifica Hybrid","PHEV",1
2023,"Humboldt","Chrysler","Pacifica Plug-In Hybrid","PHEV",1
2023,"Humboldt","Ford","E-Transit","Electric",5
2023,"Humboldt","Ford","Escape Plug-In Hybrid","PHEV",5
2023,"Humboldt","Ford","F-150 Lightning","Electric",13
2023,"Humboldt","Ford","Mustang Mach-E","Electric",2
2023,"Humboldt","Hyundai","IONIQ 5","Electric",10
2023,"Humboldt","Hyundai","IONIQ 6","Electric",5
2023,"Humboldt","Hyundai","KONA Electric","Electric",6
2023,"Humboldt","Hyundai","SANTA FE Plug-In Hybrid","PHEV",3
2023,"Humboldt","Hyundai","TUCSON Plug-in Hybrid","PHEV",6
2023,"Humboldt","Jeep","Grand Cherokee","PHEV",3
2023,"Humboldt","Jeep","Wrangler","PHEV",2
2023,"Humboldt","Jeep","Wrangler Unlimited","PHEV",1
2023,"Humboldt","Kia","EV6","Electric",9
2023,"Humboldt","Kia","Niro EV","Electric",1
2023,"Humboldt","Kia","Niro Plug-In Hybrid","PHEV",5
2023,"Humboldt","Kia","Sorento Plug-In Hybrid","PHEV",5
2023,"Humboldt","Kia","Sportage Plug-In Hybrid","PHEV",2
2023,"Humboldt","Lexus","NX 450h+","PHEV",1
2023,"Humboldt","Mercedes-Benz","EQB","Electric",1
2023,"Humboldt","Mitsubishi","Outlander PHEV","PHEV",2
2023,"Humboldt","Nissan","Ariya","Electric",12
2023,"Humboldt","Nissan","LEAF","Electric",4
2023,"Humboldt","Polestar","2","Electric",4
2023,"Humboldt","Rivian","R1S","Electric",5
2023,"Humboldt","Rivian","R1T","Electric",10
2023,"Humboldt","Subaru","Crosstrek","PHEV",4
2023,"Humboldt","Tesla","Model 3","Electric",27
2023,"Humboldt","Tesla","Model S","Electric",1
2023,"Humboldt","Tesla","Model X","Electric",6
2023,"Humboldt","Tesla","Model Y","Electric",61
2023,"Humboldt","Toyota","Prius Prime","PHEV",13
2023,"Humboldt","Toyota","RAV4 Prime","PHEV",46
2023,"Humboldt","Toyota/Subaru","bZ4X/Solterra","Electric",9
2023,"Humboldt","Volkswagen","ID.4","Electric",6
2023,"Humboldt","Volvo","XC60 Recharge","PHEV",1
2023,"Humboldt","Volvo","XC90 Recharge","PHEV",3
2023,"Imperial","Alfa Romeo","Tonale","PHEV",1
2023,"Imperial","Audi","Q4 e-tron","Electric",1
2023,"Imperial","Audi","e-tron GT","Electric",1
2023,"Imperial","BMW","3 Series","PHEV",3
2023,"Imperial","BMW","5 Series","PHEV",1
2023,"Imperial","BMW","X5","PHEV",4
2023,"Imperial","BMW","XM","PHEV",1
2023,"Imperial","BMW","i4","Electric",3
2023,"Imperial","BMW","i7","Electric",1
2023,"Imperial","Chevrolet","Bolt EUV","Electric",13
2023,"Imperial","Chevrolet","Bolt EV","Electric",4
2023,"Imperial","Chrysler","Pacifica Hybrid","PHEV",2
2023,"Imperial","Chrysler","Pacifica Plug-In Hybrid","PHEV",1
2023,"Imperial","Fisker","Ocean","Electric",1
2023,"Imperial","Ford","E-Transit","Electric",1
2023,"Imperial","Ford","Escape Plug-In Hybrid","PHEV",1
2023,"Imperial","Ford","F-150 Lightning","Electric",9
2023,"Imperial","Ford","Mustang Mach-E","Electric",12
2023,"Imperial","GMC","HUMMER EV","Electric",1
2023,"Imperial","Hyundai","IONIQ 5","Electric",9
2023,"Imperial","Hyundai","IONIQ 6","Electric",13
2023,"Imperial","Hyundai","KONA Electric","Electric",1
2023,"Imperial","Hyundai","SANTA FE Plug-In Hybrid","PHEV",11
2023,"Imperial","Jeep","Grand Cherokee","PHEV",25
2023,"Imperial","Jeep","Wrangler","PHEV",63
2023,"Imperial","Jeep","Wrangler Unlimited","PHEV",2
2023,"Imperial","Kia","EV6","Electric",12
2023,"Imperial","Kia","Niro EV","Electric",2
2023,"Imperial","Kia","Niro Plug-In Hybrid","PHEV",2
2023,"Imperial","Kia","Sorento Plug-In Hybrid","PHEV",1
2023,"Imperial","Kia","Sportage Plug-In Hybrid","PHEV",6
2023,"Imperial","Lexus","NX 450h+","PHEV",2
2023,"Imperial","Lexus","RZ 450e","Electric",1
2023,"Imperial","Mercedes-Benz","EQB","Electric",2
2023,"Imperial","Mercedes-Benz","EQE","Electric",2
2023,"Imperial","Mercedes-Benz","EQS","Electric",2
2023,"Imperial","Nissan","Ariya","Electric",4
2023,"Imperial","Nissan","LEAF","Electric",4
2023,"Imperial","Polestar","2","Electric",1
2023,"Imperial","Rivian","R1S","Electric",1
2023,"Imperial","Rivian","R1T","Electric",3
2023,"Imperial","Subaru","Crosstrek","PHEV",1
2023,"Imperial","Tesla","Model 3","Electric",70
2023,"Imperial","Tesla","Model S","Electric",5
2023,"Imperial","Tesla","Model X","Electric",3
2023,"Imperial","Tesla","Model Y","Electric",66
2023,"Imperial","Toyota","Prius Prime","PHEV",13
2023,"Imperial","Toyota","RAV4 Prime","PHEV",12
2023,"Imperial","Toyota/Subaru","bZ4X/Solterra","Electric",7
2023,"Imperial","Volkswagen","ID.4","Electric",13
2023,"Imperial","Volvo","S60 Recharge","PHEV",1
2023,"Imperial","Volvo","XC90 Recharge","PHEV",4
2023,"Inyo","BMW","X5","PHEV",1
2023,"Inyo","Chevrolet","Bolt EUV","Electric",1
2023,"Inyo","Chevrolet","Bolt EV","Electric",2
2023,"Inyo","Hyundai","IONIQ 6","Electric",1
2023,"Inyo","Hyundai","TUCSON Plug-in Hybrid","PHEV",2
2023,"Inyo","Jeep","Wrangler","PHEV",3
2023,"Inyo","Nissan","Ariya","Electric",1
2023,"Inyo","Rivian","R1S","Electric",1
2023,"Inyo","Rivian","R1T","Electric",1
2023,"Inyo","Tesla","Model 3","Electric",3
2023,"Inyo","Tesla","Model X","Electric",2
2023,"Inyo","Tesla","Model Y","Electric",19
2023,"Inyo","Toyota","Prius Prime","PHEV",1
2023,"Inyo","Toyota","RAV4 Prime","PHEV",9
2023,"Inyo","Volkswagen","ID.4","Electric",1
2023,"Inyo","Volvo","XC90 Recharge","PHEV",1
2023,"Kern","Audi","Q4 e-tron","Electric",13
2023,"Kern","Audi","Q4 e-tron Sportback","Electric",3
2023,"Kern","Audi","Q5","PHEV",7
2023,"Kern","Audi","Q8 e-tron","Electric",6
2023,"Kern","Audi","e-tron","Electric",4
2023,"Kern","Audi","e-tron GT","Electric",4
2023,"Kern","BMW","3 Series","PHEV",15
2023,"Kern","BMW","5 Series","PHEV",9
2023,"Kern","BMW","X5","PHEV",32
2023,"Kern","BMW","XM","PHEV",4
2023,"Kern","BMW","i4","Electric",51
2023,"Kern","BMW","i7","Electric",5
2023,"Kern","BMW","iX","Electric",28
2023,"Kern","Cadillac","LYRIQ","Electric",14
2023,"Kern","Chevrolet","Blazer EV","Electric",1
2023,"Kern","Chevrolet","Bolt EUV","Electric",105
2023,"Kern","Chevrolet","Bolt EV","Electric",35
2023,"Kern","Chrysler","Pacifica Hybrid","PHEV",6
2023,"Kern","Chrysler","Pacifica Plug-In Hybrid","PHEV",13
2023,"Kern","Fisker","Ocean","Electric",5
2023,"Kern","Ford","E-Transit","Electric",11
2023,"Kern","Ford","Escape Plug-In Hybrid","PHEV",11
2023,"Kern","Ford","F-150 Lightning","Electric",64
2023,"Kern","Ford","Mustang Mach-E","Electric",60
2023,"Kern","GMC","HUMMER EV","Electric",2
2023,"Kern","Genesis","Electrified G80","Electric",1
2023,"Kern","Genesis","Electrified GV70","Electric",4
2023,"Kern","Genesis","GV60","Electric",1
2023,"Kern","Hyundai","IONIQ 5","Electric",48
2023,"Kern","Hyundai","IONIQ 6","Electric",49
2023,"Kern","Hyundai","KONA Electric","Electric",15
2023,"Kern","Hyundai","SANTA FE Plug-In Hybrid","PHEV",15
2023,"Kern","Hyundai","TUCSON Plug-in Hybrid","PHEV",25
2023,"Kern","Jeep","Grand Cherokee","PHEV",71
2023,"Kern","Jeep","Wrangler","PHEV",192
2023,"Kern","Jeep","Wrangler Unlimited","PHEV",2
2023,"Kern","Kia","EV6","Electric",30
2023,"Kern","Kia","Niro EV","Electric",4
2023,"Kern","Kia","Niro Plug-In Hybrid","PHEV",10
2023,"Kern","Kia","Sorento Plug-In Hybrid","PHEV",8
2023,"Kern","Kia","Sportage Plug-In Hybrid","PHEV",18
2023,"Kern","Lexus","NX 450h+","PHEV",21
2023,"Kern","Lexus","RX 450h+","PHEV",5
2023,"Kern","Lexus","RZ 450e","Electric",20
2023,"Kern","Lincoln","Aviator","PHEV",7
2023,"Kern","Lincoln","Corsair","PHEV",4
2023,"Kern","Lucid","Air","Electric",6
2023,"Kern","MINI","Hardtop 2 Door","Electric",2
2023,"Kern","Mazda","CX-90 PHEV","PHEV",38
2023,"Kern","Mazda","MX-30 EV","Electric",2
2023,"Kern","McLaren","Artura","PHEV",2
2023,"Kern","Mercedes-Benz","EQB","Electric",18
2023,"Kern","Mercedes-Benz","EQE","Electric",28
2023,"Kern","Mercedes-Benz","EQS","Electric",42
2023,"Kern","Mercedes-Benz","GLE","PHEV",8
2023,"Kern","Mitsubishi","Outlander PHEV","PHEV",17
2023,"Kern","Nissan","Ariya","Electric",11
2023,"Kern","Nissan","LEAF","Electric",4
2023,"Kern","Porsche","Cayenne","PHEV",6
2023,"Kern","Porsche","Panamera","PHEV",1
2023,"Kern","Porsche","Taycan","Electric",2
2023,"Kern","Rivian","R1S","Electric",28
2023,"Kern","Rivian","R1T","Electric",10
2023,"Kern","Subaru","Crosstrek","PHEV",2
2023,"Kern","Tesla","Model 3","Electric",535
2023,"Kern","Tesla","Model S","Electric",34
2023,"Kern","Tesla","Model X","Electric",58
2023,"Kern","Tesla","Model Y","Electric",751
2023,"Kern","Toyota","Mirai","Hydrogen",6
2023,"Kern","Toyota","Prius Prime","PHEV",29
2023,"Kern","Toyota","RAV4 Prime","PHEV",65
2023,"Kern","Toyota/Subaru","bZ4X/Solterra","Electric",45
2023,"Kern","VinFast","VF8","Electric",2
2023,"Kern","Volkswagen","ID.4","Electric",76
2023,"Kern","Volvo","C40 Recharge","Electric",3
2023,"Kern","Volvo","S60 Recharge","PHEV",1
2023,"Kern","Volvo","V60 Recharge","PHEV",1
2023,"Kern","Volvo","XC40 Recharge","Electric",4
2023,"Kern","Volvo","XC60 Recharge","PHEV",6
2023,"Kern","Volvo","XC90 Recharge","PHEV",5
2023,"Kings","Audi","Q4 e-tron","Electric",1
2023,"Kings","Audi","Q4 e-tron Sportback","Electric",1
2023,"Kings","Audi","RS e-tron GT","Electric",1
2023,"Kings","Audi","e-tron GT","Electric",1
2023,"Kings","BMW","X5","PHEV",5
2023,"Kings","BMW","i4","Electric",6
2023,"Kings","BMW","iX","Electric",1
2023,"Kings","Cadillac","LYRIQ","Electric",4
2023,"Kings","Chevrolet","Blazer EV","Electric",2
2023,"Kings","Chevrolet","Bolt EUV","Electric",8
2023,"Kings","Chevrolet","Bolt EV","Electric",2
2023,"Kings","Chrysler","Pacifica Plug-In Hybrid","PHEV",3
2023,"Kings","Dodge","Hornet","PHEV",1
2023,"Kings","Ford","E-Transit","Electric",2
2023,"Kings","Ford","F-150 Lightning","Electric",2
2023,"Kings","Ford","Mustang Mach-E","Electric",10
2023,"Kings","GMC","HUMMER EV","Electric",1
2023,"Kings","Hyundai","IONIQ 5","Electric",7
2023,"Kings","Hyundai","IONIQ 6","Electric",7
2023,"Kings","Hyundai","KONA Electric","Electric",5
2023,"Kings","Hyundai","SANTA FE Plug-In Hybrid","PHEV",4
2023,"Kings","Jeep","Grand Cherokee","PHEV",2
2023,"Kings","Jeep","Wrangler","PHEV",13
2023,"Kings","Kia","EV6","Electric",1
2023,"Kings","Kia","Niro EV","Electric",1
2023,"Kings","Kia","Sorento Plug-In Hybrid","PHEV",2
2023,"Kings","Kia","Sportage Plug-In Hybrid","PHEV",1
2023,"Kings","Lexus","NX 450h+","PHEV",1
2023,"Kings","Lexus","RZ 450e","Electric",2
2023,"Kings","Mazda","CX-90 PHEV","PHEV",3
2023,"Kings","Mercedes-Benz","EQB","Electric",1
2023,"Kings","Mercedes-Benz","EQS","Electric",1
2023,"Kings","Mitsubishi","Outlander PHEV","PHEV",1
2023,"Kings","Nissan","Ariya","Electric",3
2023,"Kings","Rivian","R1S","Electric",1
2023,"Kings","Rivian","R1T","Electric",3
2023,"Kings","Tesla","Model 3","Electric",71
2023,"Kings","Tesla","Model S","Electric",1
2023,"Kings","Tesla","Model X","Electric",4
2023,"Kings","Tesla","Model Y","Electric",86
2023,"Kings","Toyota","Prius Prime","PHEV",8
2023,"Kings","Toyota","RAV4 Prime","PHEV",16
2023,"Kings","Toyota/Subaru","bZ4X/Solterra","Electric",6
2023,"Kings","Volkswagen","ID.4","Electric",6
2023,"Kings","Volvo","C40 Recharge","Electric",1
2023,"Kings","Volvo","S60 Recharge","PHEV",1
2023,"Kings","Volvo","XC40 Recharge","Electric",1
2023,"Lake","Audi","Q5","PHEV",1
2023,"Lake","Audi","e-tron GT","Electric",1
2023,"Lake","BMW","X5","PHEV",1
2023,"Lake","BMW","i4","Electric",1
2023,"Lake","BMW","iX","Electric",1
2023,"Lake","Cadillac","LYRIQ","Electric",1
2023,"Lake","Chevrolet","Bolt EUV","Electric",15
2023,"Lake","Chevrolet","Bolt EV","Electric",4
2023,"Lake","Chrysler","Pacifica Hybrid","PHEV",1
2023,"Lake","Chrysler","Pacifica Plug-In Hybrid","PHEV",1
2023,"Lake","Fisker","Ocean","Electric",1
2023,"Lake","Ford","Escape Plug-In Hybrid","PHEV",1
2023,"Lake","Ford","F-150 Lightning","Electric",2
2023,"Lake","Ford","Mustang Mach-E","Electric",3
2023,"Lake","Hyundai","IONIQ 5","Electric",3
2023,"Lake","Hyundai","KONA Electric","Electric",2
2023,"Lake","Hyundai","TUCSON Plug-in Hybrid","PHEV",1
2023,"Lake","Jeep","Grand Cherokee","PHEV",2
2023,"Lake","Jeep","Wrangler","PHEV",1
2023,"Lake","Kia","EV6","Electric",1
2023,"Lake","Kia","Sorento Plug-In Hybrid","PHEV",1
2023,"Lake","Kia","Sportage Plug-In Hybrid","PHEV",1
2023,"Lake","Lexus","RX 450h+","PHEV",1
2023,"Lake","Lincoln","Aviator","PHEV",1
2023,"Lake","Lucid","Air","Electric",2
2023,"Lake","Mercedes-Benz","EQS","Electric",2
2023,"Lake","Mercedes-Benz","GLE","PHEV",1
2023,"Lake","Mitsubishi","Outlander PHEV","PHEV",1
2023,"Lake","Nissan","Ariya","Electric",2
2023,"Lake","Rivian","R1S","Electric",5
2023,"Lake","Rivian","R1T","Electric",2
2023,"Lake","Subaru","Crosstrek","PHEV",1
2023,"Lake","Tesla","Model 3","Electric",17
2023,"Lake","Tesla","Model S","Electric",3
2023,"Lake","Tesla","Model X","Electric",1
2023,"Lake","Tesla","Model Y","Electric",35
2023,"Lake","Toyota","Prius Prime","PHEV",1
2023,"Lake","Toyota","RAV4 Prime","PHEV",3
2023,"Lake","Toyota/Subaru","bZ4X/Solterra","Electric",7
2023,"Lake","Volkswagen","ID.4","Electric",9
2023,"Lake","Volvo","XC40 Recharge","Electric",1
2023,"Lake","Volvo","XC60 Recharge","PHEV",3
2023,"Lassen","BMW","3 Series","PHEV",1
2023,"Lassen","BMW","X5","PHEV",1
2023,"Lassen","Ford","F-150 Lightning","Electric",2
2023,"Lassen","Jeep","Grand Cherokee","PHEV",1
2023,"Lassen","Jeep","Wrangler","PHEV",4
2023,"Lassen","Kia","Sportage Plug-In Hybrid","PHEV",1
2023,"Lassen","Rivian","R1T","Electric",2
2023,"Lassen","Tesla","Model 3","Electric",2
2023,"Lassen","Tesla","Model Y","Electric",2
2023,"Lassen","Toyota","Prius Prime","PHEV",2
2023,"Lassen","Toyota","RAV4 Prime","PHEV",1
2023,"Lassen","Toyota/Subaru","bZ4X/Solterra","Electric",1
2023,"Los Angeles","Alfa Romeo","Tonale","PHEV",154
2023,"Los Angeles","Audi","Q4 e-tron","Electric",945
2023,"Los Angeles","Audi","Q4 e-tron Sportback","Electric",284
2023,"Los Angeles","Audi","Q5","PHEV",383
2023,"Los Angeles","Audi","Q8 e-tron","Electric",776
2023,"Los Angeles","Audi","Q8 e-tron Sportback","Electric",198
2023,"Los Angeles","Audi","RS e-tron GT","Electric",69
2023,"Los Angeles","Audi","SQ8 e-tron","Electric",2
2023,"Los Angeles","Audi","SQ8 e-tron Sportback","Electric",2
2023,"Los Angeles","Audi","e-tron","Electric",230
2023,"Los Angeles","Audi","e-tron GT","Electric",270
2023,"Los Angeles","Audi","e-tron S","Electric",30
2023,"Los Angeles","Audi","e-tron S Sportback","Electric",18
2023,"Los Angeles","Audi","e-tron Sportback","Electric",90
2023,"Los Angeles","BMW","3 Series","PHEV",474
2023,"Los Angeles","BMW","5 Series","PHEV",575
2023,"Los Angeles","BMW","7 Series","PHEV",9
2023,"Los Angeles","BMW","X5","PHEV",825
2023,"Los Angeles","BMW","XM","PHEV",141
2023,"Los Angeles","BMW","i4","Electric",2407
2023,"Los Angeles","BMW","i5","Electric",147
2023,"Los Angeles","BMW","i7","Electric",515
2023,"Los Angeles","BMW","iX","Electric",1512
2023,"Los Angeles","Bentley","Bentayga","PHEV",7
2023,"Los Angeles","Bentley","Flying Spur","PHEV",11
2023,"Los Angeles","BrightDrop","Zevo 600","Electric",14
2023,"Los Angeles","Cadillac","LYRIQ","Electric",363
2023,"Los Angeles","Chevrolet","Blazer EV","Electric",11
2023,"Los Angeles","Chevrolet","Bolt EUV","Electric",2880
2023,"Los Angeles","Chevrolet","Bolt EV","Electric",2189
2023,"Los Angeles","Chevrolet","Silverado EV","Electric",43
2023,"Los Angeles","Chrysler","Pacifica Hybrid","PHEV",145
2023,"Los Angeles","Chrysler","Pacifica Plug-In Hybrid","PHEV",2025
2023,"Los Angeles","Dodge","Hornet","PHEV",35
2023,"Los Angeles","Ferrari","296 GTB","PHEV",22
2023,"Los Angeles","Ferrari","296 GTS","PHEV",4
2023,"Los Angeles","Ferrari","SF90 Spider","PHEV",15
2023,"Los Angeles","Ferrari","SF90 Stradale","PHEV",12
2023,"Los Angeles","Fisker","Ocean","Electric",256
2023,"Los Angeles","Ford","E-Transit","Electric",250
2023,"Los Angeles","Ford","Escape Plug-In Hybrid","PHEV",190
2023,"Los Angeles","Ford","F-150 Lightning","Electric",698
2023,"Los Angeles","Ford","Mustang Mach-E","Electric",3696
2023,"Los Angeles","GMC","HUMMER EV","Electric",23
2023,"Los Angeles","Genesis","Electrified G80","Electric",25
2023,"Los Angeles","Genesis","Electrified GV70","Electric",93
2023,"Los Angeles","Genesis","GV60","Electric",320
2023,"Los Angeles","Hyundai","IONIQ 5","Electric",3015
2023,"Los Angeles","Hyundai","IONIQ 6","Electric",1066
2023,"Los Angeles","Hyundai","KONA Electric","Electric",792
2023,"Los Angeles","Hyundai","NEXO","Hydrogen",66
2023,"Los Angeles","Hyundai","SANTA FE Plug-In Hybrid","PHEV",297
2023,"Los Angeles","Hyundai","TUCSON Plug-in Hybrid","PHEV",366
2023,"Los Angeles","Jaguar","I-PACE","Electric",15
2023,"Los Angeles","Jeep","Grand Cherokee","PHEV",1425
2023,"Los Angeles","Jeep","Wrangler","PHEV",6479
2023,"Los Angeles","Jeep","Wrangler Unlimited","PHEV",33
2023,"Los Angeles","Kia","EV6","Electric",1092
2023,"Los Angeles","Kia","EV9","Electric",31
2023,"Los Angeles","Kia","Niro EV","Electric",1522
2023,"Los Angeles","Kia","Niro Plug-In Hybrid","PHEV",407
2023,"Los Angeles","Kia","Sorento Plug-In Hybrid","PHEV",153
2023,"Los Angeles","Kia","Sportage Plug-In Hybrid","PHEV",411
2023,"Los Angeles","Land Rover","Range Rover","PHEV",18
2023,"Los Angeles","Land Rover","Range Rover Sport","PHEV",14
2023,"Los Angeles","Lexus","NX 450h+","PHEV",848
2023,"Los Angeles","Lexus","RX 450h+","PHEV",67
2023,"Los Angeles","Lexus","RZ 450e","Electric",743
2023,"Los Angeles","Lincoln","Aviator","PHEV",71
2023,"Los Angeles","Lincoln","Corsair","PHEV",41
2023,"Los Angeles","Lucid","Air","Electric",253
2023,"Los Angeles","MINI","Countryman Plug-in Hybrid","PHEV",39
2023,"Los Angeles","MINI","Hardtop 2 Door","Electric",273
2023,"Los Angeles","Mazda","CX-90 PHEV","PHEV",343
2023,"Los Angeles","Mazda","MX-30 EV","Electric",16
2023,"Los Angeles","McLaren","Artura","PHEV",18
2023,"Los Angeles","Mercedes-Benz","EQB","Electric",1549
2023,"Los Angeles","Mercedes-Benz","EQE","Electric",1988
2023,"Los Angeles","Mercedes-Benz","EQS","Electric",2955
2023,"Los Angeles","Mercedes-Benz","GLE","PHEV",133
2023,"Los Angeles","Mercedes-Benz","S-Class","PHEV",54
2023,"Los Angeles","Mitsubishi","Outlander PHEV","PHEV",425
2023,"Los Angeles","Nissan","Ariya","Electric",640
2023,"Los Angeles","Nissan","LEAF","Electric",371
2023,"Los Angeles","Polestar","2","Electric",1578
2023,"Los Angeles","Porsche","Cayenne","PHEV",83
2023,"Los Angeles","Porsche","Panamera","PHEV",44
2023,"Los Angeles","Porsche","Taycan","Electric",972
2023,"Los Angeles","Rivian","EDV 700","Electric",7
2023,"Los Angeles","Rivian","R1S","Electric",1366
2023,"Los Angeles","Rivian","R1T","Electric",566
2023,"Los Angeles","Rolls-Royce","Spectre","Electric",8
2023,"Los Angeles","Subaru","Crosstrek","PHEV",87
2023,"Los Angeles","Tesla","Cybertruck","Electric",5
2023,"Los Angeles","Tesla","Model 3","Electric",22371
2023,"Los Angeles","Tesla","Model S","Electric",1151
2023,"Los Angeles","Tesla","Model X","Electric",2622
2023,"Los Angeles","Tesla","Model Y","Electric",31223
2023,"Los Angeles","Toyota","Mirai","Hydrogen",1303
2023,"Los Angeles","Toyota","Prius Prime","PHEV",923
2023,"Los Angeles","Toyota","RAV4 Prime","PHEV",1736
2023,"Los Angeles","Toyota/Subaru","bZ4X/Solterra","Electric",1629
2023,"Los Angeles","VinFast","VF8","Electric",270
2023,"Los Angeles","Volkswagen","ID.4","Electric",3177
2023,"Los Angeles","Volvo","C40 Recharge","Electric",537
2023,"Los Angeles","Volvo","S60 Recharge","PHEV",89
2023,"Los Angeles","Volvo","S90 Recharge","PHEV",2
2023,"Los Angeles","Volvo","V60 Recharge","PHEV",22
2023,"Los Angeles","Volvo","XC40 Recharge","Electric",443
2023,"Los Angeles","Volvo","XC60 Recharge","PHEV",353
2023,"Los Angeles","Volvo","XC90 Recharge","PHEV",772
2023,"Madera","Audi","Q4 e-tron","Electric",3
2023,"Madera","Audi","Q4 e-tron Sportback","Electric",1
2023,"Madera","Audi","Q5","PHEV",2
2023,"Madera","Audi","Q8 e-tron","Electric",1
2023,"Madera","Audi","e-tron GT","Electric",1
2023,"Madera","BMW","3 Series","PHEV",1
2023,"Madera","BMW","X5","PHEV",3
2023,"Madera","BMW","XM","PHEV",1
2023,"Madera","BMW","i4","Electric",7
2023,"Madera","BMW","iX","Electric",1
2023,"Madera","Chevrolet","Blazer EV","Electric",1
2023,"Madera","Chevrolet","Bolt EUV","Electric",12
2023,"Madera","Chevrolet","Bolt EV","Electric",7
2023,"Madera","Chrysler","Pacifica Hybrid","PHEV",4
2023,"Madera","Chrysler","Pacifica Plug-In Hybrid","PHEV",1
2023,"Madera","Fisker","Ocean","Electric",1
2023,"Madera","Ford","Escape Plug-In Hybrid","PHEV",2
2023,"Madera","Ford","F-150 Lightning","Electric",8
2023,"Madera","Ford","Mustang Mach-E","Electric",18
2023,"Madera","GMC","HUMMER EV","Electric",1
2023,"Madera","Hyundai","IONIQ 5","Electric",5
2023,"Madera","Hyundai","IONIQ 6","Electric",11
2023,"Madera","Hyundai","KONA Electric","Electric",3
